cliente_id,Mes,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Suma de importe_total,Promedio de antiguedad_meses,factura_1,factura_mm,churn_+3,Prediccion_Churn_3M,Probabilidad_Churn_%
C000159,2026-08-01,rural,0,35.0,Prepago,21880.0,154990.0,"430,00",117210,136100.0,0,0,44.32
C000159,2026-09-01,rural,0,36.66666666666666,Prepago,21880.0,144090.0,"430,00",154990,149540.0,0,0,36.64
C000159,2026-10-01,rural,0,28.0,Prepago,21880.0,97640.0,"430,00",144090,120865.0,0,0,49.07
C000159,2026-11-01,rural,0,37.5,Prepago,21880.0,147900.0,"430,00",97640,122770.0,0,0,42.96
C000159,2026-12-01,rural,0,36.0,Prepago,21880.0,95380.0,"430,00",147900,121640.0,0,0,32.96
C000160,2026-02-01,urbana_premium,0,33.333333333333336,Premium,43840.0,1037330.0,"310,00",979980,1008655.0,0,0,8.1
C000160,2026-03-01,urbana_premium,0,30.0,Premium,43840.0,1025370.0,"310,00",1037330,1031350.0,0,0,9.43
C000160,2026-04-01,urbana_premium,0,,Premium,34568.127921801955,417000.0,,1025370,721185.0,0,0,17.44
C000160,2026-05-01,urbana_premium,0,40.0,Premium,43840.0,399870.0,"310,00",417000,408435.0,0,0,34.57
C000160,2026-06-01,urbana_premium,0,,Premium,34568.127921801955,1055270.0,,399870,727570.0,0,0,11.13
C000160,2026-07-01,urbana_premium,0,30.0,Premium,43840.0,725250.0,"310,00",1055270,890260.0,0,0,6.88
C000160,2026-08-01,urbana_premium,0,35.0,Premium,43840.0,979120.0,"310,00",725250,852185.0,0,0,8.33
C000160,2026-09-01,urbana_premium,0,45.0,Premium,43840.0,710770.0,"310,00",979120,844945.0,0,0,20.41
C000160,2026-10-01,urbana_premium,0,40.0,Premium,43840.0,707840.0,"310,00",710770,709305.0,0,0,21.06
C000160,2026-11-01,urbana_premium,0,33.333333333333336,Premium,43840.0,377700.0,"310,00",707840,542770.0,0,0,33.89
C000160,2026-12-01,urbana_premium,0,36.66666666666666,Premium,43840.0,666460.0,"310,00",377700,522080.0,0,0,7.57
C000161,2026-02-01,urbana_premium,0,30.0,Premium,48880.0,665380.0,"170,00",678520,671950.0,0,0,5.97
C000161,2026-03-01,urbana_premium,0,38.333333333333336,Premium,48880.0,710180.0,"170,00",665380,687780.0,0,0,13.28
C000161,2026-04-01,urbana_premium,0,43.333333333333336,Premium,48880.0,702380.0,"170,00",710180,706280.0,0,0,22.92
C000161,2026-05-01,urbana_premium,0,,Premium,34568.127921801955,485540.0,,702380,593960.0,0,0,30.03
C000161,2026-06-01,urbana_premium,0,,Premium,34568.127921801955,690460.0,,485540,588000.0,0,0,21.58
C000161,2026-07-01,urbana_premium,0,50.0,Premium,48880.0,472270.0,"170,00",690460,581365.0,0,0,10.16
C000161,2026-08-01,urbana_premium,0,40.0,Premium,48880.0,455130.0,"170,00",472270,463700.0,0,0,15.51
C000161,2026-09-01,urbana_premium,0,,Premium,34568.127921801955,685100.0,,455130,570115.0,0,0,21.58
C000161,2026-10-01,urbana_premium,0,40.0,Premium,48880.0,416450.0,"170,00",685100,550775.0,0,0,10.14
C000161,2026-11-01,urbana_premium,0,30.0,Premium,48880.0,618980.0,"170,00",416450,517715.0,0,0,7.97
C000161,2026-12-01,urbana_premium,0,36.0,Premium,48880.0,642580.0,"170,00",618980,630780.0,0,0,5.94
C000162,2026-02-01,urbana_premium,0,,Premium,34568.127921801955,326260.0,,461960,394110.0,0,0,39.0
C000162,2026-03-01,urbana_premium,0,30.0,Premium,46780.0,175310.0,,326260,250785.0,0,0,32.72
C000162,2026-04-01,urbana_premium,0,45.0,Premium,46780.0,340190.0,,175310,257750.0,0,0,34.57
C000162,2026-05-01,urbana_premium,0,,Premium,34568.127921801955,510690.0,,340190,425440.0,0,0,13.08
C000162,2026-06-01,urbana_premium,0,36.66666666666666,Premium,46780.0,355060.0,,510690,432875.0,0,0,18.88
C000162,2026-07-01,urbana_premium,0,40.0,Premium,46780.0,205720.0,,355060,280390.0,0,0,20.96
C000162,2026-08-01,urbana_premium,0,,Premium,34568.127921801955,492040.0,,205720,348880.0,0,0,48.12
C000162,2026-09-01,urbana_premium,0,40.0,Premium,46780.0,469560.0,,492040,480800.0,0,0,35.45
C000162,2026-10-01,urbana_premium,0,45.0,Premium,46780.0,455120.0,,469560,462340.0,0,0,33.1
C000162,2026-11-01,urbana_premium,0,32.5,Premium,46780.0,302180.0,,455120,378650.0,0,0,18.09
C000162,2026-12-01,urbana_premium,0,32.5,Premium,46780.0,457030.0,,302180,379605.0,0,0,9.93
C000163,2026-02-01,urbana_premium,0,,Premium,34568.127921801955,767660.0,,765560,766610.0,0,0,13.04
C000163,2026-03-01,urbana_premium,0,35.714285714285715,Premium,58870.0,768000.0,"250,00",767660,767830.0,0,0,2.3
C000163,2026-04-01,urbana_premium,0,45.0,Premium,58870.0,770590.0,"250,00",768000,769295.0,0,0,3.11
C000163,2026-05-01,urbana_premium,0,34.0,Premium,58870.0,785130.0,"250,00",770590,777860.0,0,0,2.09
C000163,2026-06-01,urbana_premium,0,,Premium,34568.127921801955,776030.0,,785130,780580.0,0,0,13.04
C000163,2026-07-01,urbana_premium,0,20.0,Premium,58870.0,1027680.0,"250,00",776030,901855.0,0,0,3.7
C000163,2026-08-01,urbana_premium,0,,Premium,34568.127921801955,780010.0,,1027680,903845.0,0,0,16.26
C000163,2026-09-01,urbana_premium,0,40.0,Premium,58870.0,532460.0,"250,00",780010,656235.0,0,0,5.08
C000163,2026-10-01,urbana_premium,0,50.0,Premium,58870.0,535620.0,"250,00",532460,534040.0,0,0,5.88
C000163,2026-11-01,urbana_premium,0,30.0,Premium,58870.0,759150.0,"250,00",535620,647385.0,0,0,2.83
C000163,2026-12-01,urbana_premium,0,30.0,Premium,58870.0,766890.0,"250,00",759150,763020.0,0,0,2.55
C000164,2026-02-01,suburbana,0,20.0,Premium,41470.0,136710.0,"480,00",191430,164070.0,0,0,15.64
C000164,2026-03-01,suburbana,0,,Premium,34568.127921801955,211260.0,,136710,173985.0,0,1,54.79
C000164,2026-04-01,suburbana,0,,Premium,34568.127921801955,217160.0,,211260,214210.0,0,1,52.56
C000164,2026-05-01,suburbana,0,30.0,Premium,41470.0,223870.0,"480,00",217160,220515.0,0,0,23.91
C000164,2026-06-01,suburbana,0,30.0,Premium,41470.0,214960.0,"480,00",223870,219415.0,0,0,22.87
C000164,2026-07-01,suburbana,0,20.0,Premium,41470.0,214780.0,"480,00",214960,214870.0,0,0,25.81
C000164,2026-08-01,suburbana,0,30.0,Premium,41470.0,142190.0,"480,00",214780,178485.0,0,0,14.3
C000164,2026-09-01,suburbana,0,20.0,Premium,41470.0,201440.0,"480,00",142190,171815.0,0,0,30.46
C000164,2026-10-01,suburbana,0,35.0,Premium,41470.0,134550.0,"480,00",201440,167995.0,0,0,11.29
C000164,2026-11-01,suburbana,0,32.0,Premium,41470.0,134030.0,"480,00",134550,134290.0,0,0,46.39
C000164,2026-12-01,suburbana,0,30.0,Premium,41470.0,194990.0,"480,00",134030,164510.0,0,0,32.01
C000165,2026-02-01,suburbana,0,40.0,Premium,24340.0,671060.0,"210,00",669150,670105.0,0,0,5.93
C000165,2026-03-01,suburbana,0,20.0,Premium,24340.0,677880.0,"210,00",671060,674470.0,0,0,5.05
C000165,2026-04-01,suburbana,0,40.0,Premium,24340.0,463730.0,"210,00",677880,570805.0,0,0,20.33
C000165,2026-05-01,suburbana,0,40.0,Premium,24340.0,459020.0,"210,00",463730,461375.0,0,0,36.2
C000165,2026-06-01,suburbana,0,33.333333333333336,Premium,24340.0,688360.0,"210,00",459020,573690.0,0,0,6.33
C000165,2026-07-01,suburbana,0,32.5,Premium,24340.0,689060.0,"210,00",688360,688710.0,0,0,4.74
C000165,2026-08-01,suburbana,0,33.333333333333336,Premium,24340.0,672280.0,"210,00",689060,680670.0,0,0,4.46
C000165,2026-09-01,suburbana,0,40.0,Premium,24340.0,663410.0,"210,00",672280,667845.0,0,0,5.93
C000165,2026-10-01,suburbana,0,30.0,Premium,24340.0,455420.0,"210,00",663410,559415.0,0,0,17.06
C000165,2026-11-01,suburbana,0,36.66666666666666,Premium,24340.0,650040.0,"210,00",455420,552730.0,0,0,6.05
C000165,2026-12-01,suburbana,0,30.0,Premium,24340.0,650040.0,"210,00",650040,650040.0,0,0,5.42
C000166,2026-02-01,suburbana,0,45.0,Premium,30090.0,224940.0,"400,00",76890,150915.0,0,0,42.05
C000166,2026-03-01,suburbana,0,40.0,Premium,30090.0,234820.0,"400,00",224940,229880.0,0,0,47.94
C000166,2026-04-01,suburbana,0,37.5,Premium,30090.0,230290.0,"400,00",234820,232555.0,0,0,41.88
C000166,2026-05-01,suburbana,0,26.666666666666668,Premium,30090.0,164120.0,"400,00",230290,197205.0,0,0,37.37
C000166,2026-06-01,suburbana,0,45.0,Premium,30090.0,236050.0,"400,00",164120,200085.0,0,0,40.21
C000166,2026-07-01,suburbana,0,30.0,Premium,30090.0,226290.0,"400,00",236050,231170.0,0,0,38.29
C000166,2026-08-01,suburbana,0,40.0,Premium,30090.0,220080.0,"400,00",226290,223185.0,0,0,45.29
C000166,2026-09-01,suburbana,0,35.0,Premium,30090.0,208050.0,"400,00",220080,214065.0,0,0,30.87
C000166,2026-10-01,suburbana,0,26.666666666666668,Premium,30090.0,209250.0,"400,00",208050,208650.0,0,0,37.23
C000166,2026-11-01,suburbana,0,38.0,Premium,30090.0,208050.0,"400,00",209250,208650.0,0,0,35.92
C000166,2026-12-01,suburbana,0,35.0,Premium,30090.0,277400.0,"400,00",208050,242725.0,0,0,27.16
C000167,2026-02-01,urbana_premium,0,35.0,Premium,32080.0,638970.0,"770,00",946390,792680.0,0,0,21.48
C000167,2026-03-01,urbana_premium,0,40.0,Premium,32080.0,954260.0,"770,00",638970,796615.0,0,0,31.82
C000167,2026-04-01,urbana_premium,0,35.0,Premium,32080.0,670240.0,"770,00",954260,812250.0,0,0,22.87
C000167,2026-05-01,urbana_premium,0,45.0,Premium,32080.0,969180.0,"770,00",670240,819710.0,0,0,34.49
C000167,2026-06-01,urbana_premium,0,,Premium,34568.127921801955,953710.0,,969180,961445.0,0,0,38.24
C000167,2026-07-01,urbana_premium,0,45.0,Premium,32080.0,959130.0,"770,00",953710,956420.0,0,0,33.75
C000167,2026-08-01,urbana_premium,0,35.0,Premium,32080.0,670730.0,"770,00",959130,814930.0,0,0,22.87
C000167,2026-09-01,urbana_premium,0,32.5,Premium,32080.0,676420.0,"770,00",670730,673575.0,0,0,29.41
C000167,2026-10-01,urbana_premium,0,40.0,Premium,32080.0,353510.0,"770,00",676420,514965.0,0,0,29.16
C000167,2026-11-01,urbana_premium,0,40.0,Premium,32080.0,93480.0,"770,00",353510,223495.0,0,0,34.12
C000167,2026-12-01,urbana_premium,0,25.0,Premium,32080.0,662500.0,"770,00",93480,377990.0,0,0,38.69
C000168,2026-02-01,urbana_premium,0,40.0,Contrato,40500.0,475730.0,"150,00",473080,474405.0,0,0,19.66
C000168,2026-03-01,urbana_premium,0,40.0,Contrato,40500.0,513830.0,"150,00",475730,494780.0,0,0,8.46
C000168,2026-04-01,urbana_premium,0,32.5,Contrato,40500.0,352630.0,"150,00",513830,433230.0,0,0,13.31
C000168,2026-05-01,urbana_premium,0,35.0,Contrato,40500.0,397850.0,"150,00",352630,375240.0,0,0,10.15
C000168,2026-06-01,urbana_premium,0,25.0,Contrato,40500.0,35630.0,"150,00",397850,216740.0,0,0,35.95
C000168,2026-07-01,urbana_premium,0,,Contrato,34568.127921801955,382780.0,,35630,209205.0,0,1,50.63
C000168,2026-08-01,urbana_premium,0,30.0,Contrato,40500.0,202590.0,"150,00",382780,292685.0,0,0,27.93
C000168,2026-09-01,urbana_premium,0,30.0,Contrato,40500.0,543830.0,"150,00",202590,373210.0,0,0,20.39
C000168,2026-10-01,urbana_premium,0,30.0,Contrato,40500.0,509390.0,"150,00",543830,526610.0,0,0,6.0
C000168,2026-11-01,urbana_premium,0,42.5,Contrato,40500.0,500340.0,"150,00",509390,504865.0,0,0,7.3
C000168,2026-12-01,urbana_premium,0,,Contrato,34568.127921801955,353870.0,,500340,427105.0,0,0,25.7
C000169,2026-02-01,suburbana,0,20.0,Contrato,15500.0,362820.0,"360,00",536070,449445.0,0,0,24.25
C000169,2026-03-01,suburbana,0,40.0,Contrato,15500.0,369930.0,"360,00",362820,366375.0,0,0,33.52
C000169,2026-04-01,suburbana,0,30.0,Contrato,15500.0,558730.0,"360,00",369930,464330.0,0,0,11.38
C000169,2026-05-01,suburbana,0,40.0,Contrato,15500.0,376870.0,"360,00",558730,467800.0,0,0,18.15
C000169,2026-06-01,suburbana,0,23.33333333333333,Contrato,15500.0,383600.0,"360,00",376870,380235.0,0,1,53.13
C000169,2026-07-01,suburbana,0,,Contrato,34568.127921801955,378500.0,,383600,381050.0,1,1,66.12
C000169,2026-08-01,suburbana,0,30.0,Contrato,15500.0,378520.0,"360,00",378500,378510.0,1,1,61.72
C000169,2026-09-01,suburbana,0,43.333333333333336,Contrato,15500.0,197570.0,"360,00",378520,288045.0,1,1,63.49
C000169,2026-10-01,suburbana,1,35.0,Contrato,15500.0,196980.0,"360,00",197570,197275.0,0,0,41.79
C000169,2026-11-01,suburbana,0,,Contrato,34568.127921801955,175550.0,,196980,186265.0,0,1,50.18
C000169,2026-12-01,suburbana,0,45.0,Contrato,15500.0,175550.0,"360,00",175550,175550.0,0,1,55.61
C000170,2026-02-01,urbana_premium,0,,Premium,34568.127921801955,527210.0,,344010,435610.0,0,0,17.64
C000170,2026-03-01,urbana_premium,0,20.0,Premium,75170.0,561670.0,"300,00",527210,544440.0,0,0,3.21
C000170,2026-04-01,urbana_premium,0,35.0,Premium,75170.0,558100.0,"300,00",561670,559885.0,0,0,2.49
C000170,2026-05-01,urbana_premium,0,,Premium,34568.127921801955,586330.0,,558100,572215.0,0,0,15.45
C000170,2026-06-01,urbana_premium,0,30.0,Premium,75170.0,580320.0,"300,00",586330,583325.0,0,0,3.04
C000170,2026-07-01,urbana_premium,0,,Premium,34568.127921801955,749040.0,,580320,664680.0,0,0,12.58
C000170,2026-08-01,urbana_premium,0,36.66666666666666,Premium,75170.0,230300.0,"300,00",749040,489670.0,0,0,5.22
C000170,2026-09-01,urbana_premium,0,43.333333333333336,Premium,75170.0,507540.0,"300,00",230300,368920.0,0,0,2.82
C000170,2026-10-01,urbana_premium,0,40.0,Premium,75170.0,526850.0,"300,00",507540,517195.0,0,0,2.39
C000170,2026-11-01,urbana_premium,0,30.0,Premium,75170.0,202940.0,"300,00",526850,364895.0,0,0,7.48
C000170,2026-12-01,urbana_premium,0,36.66666666666666,Premium,75170.0,528940.0,"300,00",202940,365940.0,0,0,3.37
C000171,2026-02-01,urbana_premium,0,38.0,Premium,29140.0,659360.0,"450,00",658900,659130.0,0,0,14.41
C000171,2026-03-01,urbana_premium,0,20.0,Premium,29140.0,674740.0,"450,00",659360,667050.0,0,0,14.74
C000171,2026-04-01,urbana_premium,0,42.5,Premium,29140.0,675270.0,"450,00",674740,675005.0,0,0,13.93
C000171,2026-05-01,urbana_premium,0,30.0,Premium,29140.0,681740.0,"450,00",675270,678505.0,0,0,19.19
C000171,2026-06-01,urbana_premium,0,32.5,Premium,29140.0,691200.0,"450,00",681740,686470.0,0,0,16.84
C000171,2026-07-01,urbana_premium,0,45.0,Premium,29140.0,681250.0,"450,00",691200,686225.0,0,0,14.46
C000171,2026-08-01,urbana_premium,0,40.0,Premium,29140.0,669790.0,"450,00",681250,675520.0,0,0,15.46
C000171,2026-09-01,urbana_premium,0,20.0,Premium,29140.0,663350.0,"450,00",669790,666570.0,0,0,14.74
C000171,2026-10-01,urbana_premium,0,35.714285714285715,Premium,29140.0,653020.0,"450,00",663350,658185.0,0,0,13.28
C000171,2026-11-01,urbana_premium,0,35.0,Premium,29140.0,652650.0,"450,00",653020,652835.0,0,0,14.32
C000171,2026-12-01,urbana_premium,0,,Premium,34568.127921801955,653840.0,,652650,653245.0,0,0,21.79
C000172,2026-02-01,urbana_premium,0,36.66666666666666,Premium,31980.0,589600.0,"240,00",408730,499165.0,0,0,12.8
C000172,2026-03-01,urbana_premium,0,43.333333333333336,Premium,31980.0,591210.0,"240,00",589600,590405.0,0,0,14.81
C000172,2026-04-01,urbana_premium,0,20.0,Premium,31980.0,572680.0,"240,00",591210,581945.0,0,0,18.73
C000172,2026-05-01,urbana_premium,0,50.0,Premium,31980.0,608360.0,"240,00",572680,590520.0,0,0,14.57
C000172,2026-06-01,urbana_premium,0,41.66666666666666,Premium,31980.0,606270.0,"240,00",608360,607315.0,0,0,14.76
C000172,2026-07-01,urbana_premium,0,50.0,Premium,31980.0,566520.0,"240,00",606270,586395.0,0,0,14.81
C000172,2026-08-01,urbana_premium,0,37.142857142857146,Premium,31980.0,401020.0,"240,00",566520,483770.0,0,0,18.09
C000172,2026-09-01,urbana_premium,0,36.66666666666666,Premium,31980.0,543150.0,"240,00",401020,472085.0,0,0,13.35
C000172,2026-10-01,urbana_premium,0,50.0,Premium,31980.0,408450.0,"240,00",543150,475800.0,0,0,20.04
C000172,2026-11-01,urbana_premium,0,20.0,Premium,31980.0,578660.0,"240,00",408450,493555.0,0,0,15.39
C000172,2026-12-01,urbana_premium,0,,Premium,34568.127921801955,551990.0,,578660,565325.0,0,0,15.45
C000173,2026-02-01,urbana_premium,0,50.0,Premium,39400.0,245680.0,"130,00",357370,301525.0,0,0,28.54
C000173,2026-03-01,urbana_premium,0,30.0,Premium,39400.0,359150.0,"130,00",245680,302415.0,0,0,35.1
C000173,2026-04-01,urbana_premium,0,36.66666666666666,Premium,39400.0,393770.0,"130,00",359150,376460.0,0,0,15.84
C000173,2026-05-01,urbana_premium,0,,Premium,34568.127921801955,421810.0,,393770,407790.0,0,0,36.17
C000173,2026-06-01,urbana_premium,0,25.0,Premium,39400.0,402220.0,"130,00",421810,412015.0,0,0,19.99
C000173,2026-07-01,urbana_premium,0,30.0,Premium,39400.0,381910.0,"130,00",402220,392065.0,0,0,20.37
C000173,2026-08-01,urbana_premium,0,40.0,Premium,39400.0,363290.0,"130,00",381910,372600.0,0,0,19.16
C000173,2026-09-01,urbana_premium,0,,Premium,34568.127921801955,232280.0,,363290,297785.0,0,0,40.15
C000173,2026-10-01,urbana_premium,0,40.0,Premium,39400.0,360440.0,"130,00",232280,296360.0,0,0,44.42
C000173,2026-11-01,urbana_premium,0,25.0,Premium,39400.0,360190.0,"130,00",360440,360315.0,0,0,29.31
C000173,2026-12-01,urbana_premium,0,35.0,Premium,39400.0,372740.0,"130,00",360190,366465.0,0,0,21.13
C000174,2026-02-01,urbana_premium,0,33.333333333333336,Prepago,23630.0,305780.0,"200,00",230060,267920.0,0,0,16.55
C000174,2026-03-01,urbana_premium,0,40.0,Prepago,23630.0,239840.0,"200,00",305780,272810.0,0,0,8.62
C000174,2026-04-01,urbana_premium,0,36.66666666666666,Prepago,23630.0,268460.0,"200,00",239840,254150.0,0,0,8.56
C000174,2026-05-01,urbana_premium,0,,Prepago,34568.127921801955,273630.0,,268460,271045.0,0,0,13.05
C000174,2026-06-01,urbana_premium,0,,Prepago,34568.127921801955,273730.0,,273630,273680.0,0,0,13.17
C000174,2026-07-01,urbana_premium,0,40.0,Prepago,23630.0,268820.0,"200,00",273730,271275.0,0,0,10.06
C000174,2026-08-01,urbana_premium,0,30.0,Prepago,23630.0,260240.0,"200,00",268820,264530.0,0,0,14.44
C000174,2026-09-01,urbana_premium,0,32.5,Prepago,23630.0,258340.0,"200,00",260240,259290.0,0,0,12.38
C000174,2026-10-01,urbana_premium,0,40.0,Prepago,23630.0,234920.0,"200,00",258340,246630.0,0,0,10.8
C000174,2026-11-01,urbana_premium,0,40.0,Prepago,23630.0,221930.0,"200,00",234920,228425.0,0,0,14.16
C000174,2026-12-01,urbana_premium,0,35.0,Prepago,23630.0,223150.0,"200,00",221930,222540.0,0,0,17.12
C000175,2026-02-01,urbana_premium,0,,Premium,34568.127921801955,616150.0,,593380,604765.0,0,0,18.8
C000175,2026-03-01,urbana_premium,0,30.0,Premium,34040.0,442670.0,"460,00",616150,529410.0,0,0,30.14
C000175,2026-04-01,urbana_premium,0,,Premium,34568.127921801955,444960.0,,442670,443815.0,0,0,33.42
C000175,2026-05-01,urbana_premium,0,40.0,Premium,34040.0,228350.0,"460,00",444960,336655.0,0,0,44.93
C000175,2026-06-01,urbana_premium,0,30.0,Premium,34040.0,637150.0,"460,00",228350,432750.0,0,0,42.74
C000175,2026-07-01,urbana_premium,0,20.0,Premium,34040.0,622900.0,"460,00",637150,630025.0,0,0,21.32
C000175,2026-08-01,urbana_premium,0,35.0,Premium,34040.0,614150.0,"460,00",622900,618525.0,0,0,11.47
C000175,2026-09-01,urbana_premium,0,35.0,Premium,34040.0,612470.0,"460,00",614150,613310.0,0,0,11.47
C000175,2026-10-01,urbana_premium,0,23.33333333333333,Premium,34040.0,600050.0,"460,00",612470,606260.0,0,0,14.69
C000175,2026-11-01,urbana_premium,0,40.0,Premium,34040.0,592220.0,"460,00",600050,596135.0,0,0,13.16
C000175,2026-12-01,urbana_premium,0,,Premium,34568.127921801955,588570.0,,592220,590395.0,0,0,18.86
C000176,2026-02-01,suburbana,0,30.0,Contrato,31620.0,150400.0,"230,00",152390,151395.0,0,0,46.58
C000176,2026-03-01,suburbana,0,30.0,Contrato,31620.0,110350.0,"230,00",150400,130375.0,0,0,33.56
C000176,2026-04-01,suburbana,0,36.66666666666666,Contrato,31620.0,174380.0,"230,00",110350,142365.0,0,0,30.57
C000176,2026-05-01,suburbana,0,,Contrato,34568.127921801955,125500.0,,174380,149940.0,0,0,44.67
C000176,2026-06-01,suburbana,0,43.333333333333336,Contrato,31620.0,176350.0,"230,00",125500,150925.0,0,0,35.38
C000176,2026-07-01,suburbana,0,32.857142857142854,Contrato,31620.0,173470.0,"230,00",176350,174910.0,0,0,37.9
C000176,2026-08-01,suburbana,0,34.0,Contrato,31620.0,155290.0,"230,00",173470,164380.0,0,0,35.02
C000176,2026-09-01,suburbana,0,33.333333333333336,Contrato,31620.0,98720.0,"230,00",155290,127005.0,0,0,34.84
C000176,2026-10-01,suburbana,0,45.0,Contrato,31620.0,147720.0,"230,00",98720,123220.0,0,0,34.35
C000176,2026-11-01,suburbana,0,,Contrato,34568.127921801955,150730.0,,147720,149225.0,0,1,56.94
C000176,2026-12-01,suburbana,0,32.857142857142854,Contrato,31620.0,149950.0,"230,00",150730,150340.0,0,0,34.93
C000177,2026-02-01,suburbana,0,47.5,Premium,53080.0,535550.0,"100,00",357870,446710.0,0,0,13.82
C000177,2026-03-01,suburbana,0,50.0,Premium,53080.0,386780.0,"100,00",535550,461165.0,0,0,17.8
C000177,2026-04-01,suburbana,0,30.0,Premium,53080.0,565620.0,"100,00",386780,476200.0,0,0,19.51
C000177,2026-05-01,suburbana,0,30.0,Premium,53080.0,207660.0,"100,00",565620,386640.0,0,0,19.85
C000177,2026-06-01,suburbana,0,41.42857142857143,Premium,53080.0,578890.0,"100,00",207660,393275.0,0,0,14.19
C000177,2026-07-01,suburbana,0,30.0,Premium,53080.0,581520.0,"100,00",578890,580205.0,0,0,13.12
C000177,2026-08-01,suburbana,0,30.0,Premium,53080.0,224240.0,"100,00",581520,402880.0,0,0,21.18
C000177,2026-09-01,suburbana,0,40.0,Premium,53080.0,557370.0,"100,00",224240,390805.0,0,0,16.27
C000177,2026-10-01,suburbana,0,45.0,Premium,53080.0,547420.0,"100,00",557370,552395.0,0,0,16.27
C000177,2026-11-01,suburbana,0,,Premium,34568.127921801955,362000.0,,547420,454710.0,0,0,49.02
C000177,2026-12-01,suburbana,0,43.333333333333336,Premium,53080.0,376700.0,"100,00",362000,369350.0,0,0,13.63
C000178,2026-02-01,suburbana,0,35.714285714285715,Prepago,31330.0,115400.0,,74520,94960.0,0,0,40.79
C000178,2026-03-01,suburbana,0,40.0,Prepago,31330.0,126740.0,,115400,121070.0,0,0,30.09
C000178,2026-04-01,suburbana,0,42.5,Prepago,31330.0,148230.0,,126740,137485.0,0,0,27.79
C000178,2026-05-01,suburbana,0,31.11111111111111,Prepago,31330.0,148040.0,,148230,148135.0,0,0,15.88
C000178,2026-06-01,suburbana,0,34.0,Prepago,31330.0,103520.0,,148040,125780.0,0,0,10.82
C000178,2026-07-01,suburbana,0,,Prepago,34568.127921801955,133050.0,,103520,118285.0,0,0,35.31
C000178,2026-08-01,suburbana,0,25.0,Prepago,31330.0,123940.0,,133050,128495.0,0,0,31.98
C000178,2026-09-01,suburbana,0,37.5,Prepago,31330.0,114990.0,,123940,119465.0,0,0,33.97
C000178,2026-10-01,suburbana,0,25.0,Prepago,31330.0,113290.0,,114990,114140.0,0,0,38.19
C000178,2026-11-01,suburbana,0,34.0,Prepago,31330.0,70740.0,,113290,92015.0,0,0,44.1
C000178,2026-12-01,suburbana,0,35.0,Prepago,31330.0,70740.0,,70740,70740.0,0,0,36.55
C000179,2026-02-01,urbana_premium,0,36.66666666666666,Premium,33210.0,718020.0,"200,00",705570,711795.0,0,1,51.07
C000179,2026-03-01,urbana_premium,0,30.0,Premium,33210.0,738290.0,"200,00",718020,728155.0,0,1,64.25
C000179,2026-04-01,urbana_premium,0,,Premium,34568.127921801955,741390.0,,738290,739840.0,0,0,13.04
C000179,2026-05-01,urbana_premium,0,40.0,Premium,33210.0,742620.0,"200,00",741390,742005.0,0,0,49.81
C000179,2026-06-01,urbana_premium,0,26.666666666666668,Premium,33210.0,739070.0,"200,00",742620,740845.0,0,1,55.18
C000179,2026-07-01,urbana_premium,0,34.0,Premium,33210.0,741410.0,"200,00",739070,740240.0,0,1,54.88
C000179,2026-08-01,urbana_premium,0,20.0,Premium,33210.0,727830.0,"200,00",741410,734620.0,0,1,54.44
C000179,2026-09-01,urbana_premium,0,36.0,Premium,33210.0,949810.0,"200,00",727830,838820.0,0,0,49.67
C000179,2026-10-01,urbana_premium,0,35.0,Premium,33210.0,706580.0,"200,00",949810,828195.0,0,0,42.97
C000179,2026-11-01,urbana_premium,0,40.0,Premium,33210.0,703890.0,"200,00",706580,705235.0,0,1,51.43
C000179,2026-12-01,urbana_premium,0,30.0,Premium,33210.0,469260.0,"200,00",703890,586575.0,0,1,61.75
C000180,2026-02-01,rural,0,30.0,Prepago,15660.0,43330.0,"200,00",84360,63845.0,0,1,56.45
C000180,2026-03-01,rural,0,36.0,Prepago,15660.0,117350.0,"200,00",43330,80340.0,0,0,48.28
C000180,2026-04-01,rural,0,40.0,Prepago,15660.0,113270.0,"200,00",117350,115310.0,0,0,38.08
C000180,2026-05-01,rural,0,37.5,Prepago,15660.0,77760.0,"200,00",113270,95515.0,0,0,29.69
C000180,2026-06-01,rural,0,35.0,Prepago,15660.0,125800.0,"200,00",77760,101780.0,0,0,33.39
C000180,2026-07-01,rural,0,35.0,Prepago,15660.0,75510.0,"200,00",125800,100655.0,0,0,39.13
C000180,2026-08-01,rural,0,22.5,Prepago,15660.0,71790.0,"200,00",75510,73650.0,0,0,32.2
C000180,2026-09-01,rural,0,31.428571428571427,Prepago,15660.0,99090.0,"200,00",71790,85440.0,0,0,43.98
C000180,2026-10-01,rural,0,36.66666666666666,Prepago,15660.0,99520.0,"200,00",99090,99305.0,0,0,31.14
C000180,2026-11-01,rural,0,32.22222222222222,Prepago,15660.0,95100.0,"200,00",99520,97310.0,0,0,39.0
C000180,2026-12-01,rural,0,30.0,Prepago,15660.0,71910.0,"200,00",95100,83505.0,0,0,38.33
C000181,2026-02-01,urbana_premium,0,30.0,Prepago,80900.0,122200.0,"290,00",134430,128315.0,0,0,9.34
C000181,2026-03-01,urbana_premium,0,40.0,Prepago,80900.0,84610.0,"290,00",122200,103405.0,0,0,15.28
