cliente_id,fecha,churn
C001691,2024-04-01,0
C001691,2024-05-01,0
C001691,2024-06-01,0
C001691,2024-07-01,0
C001691,2024-08-01,0
C001691,2024-09-01,0
C001691,2024-10-01,0
C001691,2024-11-01,0
C001691,2024-12-01,0
C001691,2025-01-01,0
C001691,2025-02-01,0
C001691,2025-03-01,0
C001691,2025-04-01,0
C001691,2025-05-01,0
C001691,2025-06-01,0
C001691,2025-07-01,0
C001691,2025-08-01,0
C001691,2025-09-01,0
C001691,2025-10-01,0
C001691,2025-11-01,0
C001691,2025-12-01,0
C001692,2023-01-01,0
C001692,2023-02-01,0
C001692,2023-03-01,0
C001692,2023-04-01,0
C001692,2023-05-01,0
C001692,2023-06-01,0
C001692,2023-07-01,0
C001692,2023-08-01,0
C001692,2023-09-01,0
C001692,2023-10-01,0
C001692,2023-11-01,0
C001692,2023-12-01,0
C001692,2024-01-01,0
C001692,2024-02-01,0
C001692,2024-03-01,0
C001692,2024-04-01,0
C001692,2024-05-01,0
C001692,2024-06-01,0
C001692,2024-07-01,0
C001692,2024-08-01,0
C001692,2024-09-01,0
C001692,2024-10-01,0
C001692,2024-11-01,0
C001692,2024-12-01,0
C001692,2025-01-01,0
C001692,2025-02-01,0
C001692,2025-03-01,0
C001692,2025-04-01,0
C001692,2025-05-01,0
C001692,2025-06-01,0
C001692,2025-07-01,0
C001692,2025-08-01,0
C001692,2025-09-01,0
C001692,2025-10-01,0
C001692,2025-11-01,0
C001692,2025-12-01,0
C001693,2023-01-01,0
C001693,2023-02-01,0
C001693,2023-03-01,0
C001693,2023-04-01,0
C001693,2023-05-01,0
C001693,2023-06-01,0
C001693,2023-07-01,0
C001693,2023-08-01,0
C001693,2023-09-01,0
C001693,2023-10-01,0
C001693,2023-11-01,0
C001693,2023-12-01,0
C001693,2024-01-01,0
C001693,2024-02-01,0
C001693,2024-03-01,0
C001693,2024-04-01,0
C001693,2024-05-01,0
C001693,2024-06-01,0
C001693,2024-07-01,0
C001693,2024-08-01,0
C001693,2024-09-01,0
C001693,2024-10-01,0
C001693,2024-11-01,0
C001693,2024-12-01,0
C001693,2025-01-01,0
C001693,2025-02-01,0
C001693,2025-03-01,0
C001693,2025-04-01,0
C001693,2025-05-01,0
C001693,2025-06-01,0
C001693,2025-07-01,0
C001693,2025-08-01,0
C001693,2025-09-01,0
C001693,2025-10-01,0
C001693,2025-11-01,0
C001693,2025-12-01,0
C001694,2023-01-01,0
C001694,2023-02-01,0
C001694,2023-03-01,0
C001694,2023-04-01,0
C001694,2023-05-01,0
C001694,2023-06-01,0
C001694,2023-07-01,0
C001694,2023-08-01,0
C001694,2023-09-01,0
C001694,2023-10-01,0
C001694,2023-11-01,0
C001694,2023-12-01,0
C001694,2024-01-01,0
C001694,2024-02-01,0
C001694,2024-03-01,0
C001694,2024-04-01,0
C001694,2024-05-01,0
C001694,2024-06-01,0
C001694,2024-07-01,0
C001694,2024-08-01,0
C001694,2024-09-01,0
C001694,2024-10-01,0
C001694,2024-11-01,0
C001694,2024-12-01,0
C001694,2025-01-01,0
C001694,2025-02-01,0
C001694,2025-03-01,0
C001694,2025-04-01,0
C001694,2025-05-01,0
C001694,2025-06-01,0
C001694,2025-07-01,0
C001694,2025-08-01,0
C001694,2025-09-01,0
C001694,2025-10-01,0
C001694,2025-11-01,0
C001694,2025-12-01,0
C001695,2023-01-01,0
C001695,2023-02-01,0
C001695,2023-03-01,0
C001695,2023-04-01,0
C001695,2023-05-01,0
C001695,2023-06-01,0
C001695,2023-07-01,0
C001695,2023-08-01,0
C001695,2023-09-01,0
C001695,2023-10-01,0
C001695,2023-11-01,0
C001695,2023-12-01,0
C001695,2024-01-01,0
C001695,2024-02-01,0
C001695,2024-03-01,0
C001695,2024-04-01,0
C001695,2024-05-01,0
C001695,2024-06-01,0
C001695,2024-07-01,0
C001695,2024-08-01,0
C001695,2024-09-01,0
C001695,2024-10-01,0
C001695,2024-11-01,0
C001695,2024-12-01,0
C001695,2025-01-01,0
C001695,2025-02-01,0
C001695,2025-03-01,0
C001695,2025-04-01,0
C001695,2025-05-01,0
C001695,2025-06-01,0
C001695,2025-07-01,0
C001695,2025-08-01,0
C001695,2025-09-01,0
C001695,2025-10-01,0
C001695,2025-11-01,0
C001695,2025-12-01,0
C001696,2023-01-01,0
C001696,2023-02-01,0
C001696,2023-03-01,0
C001696,2023-04-01,0
C001696,2023-05-01,0
C001696,2023-06-01,0
C001696,2023-07-01,0
C001696,2023-08-01,0
C001696,2023-09-01,0
C001696,2023-10-01,0
C001696,2023-11-01,0
C001696,2023-12-01,0
C001696,2024-01-01,0
C001696,2024-02-01,0
C001696,2024-03-01,0
C001696,2024-04-01,0
C001696,2024-05-01,0
C001696,2024-06-01,0
C001696,2024-07-01,0
C001696,2024-08-01,0
C001696,2024-09-01,0
C001696,2024-10-01,0
C001696,2024-11-01,0
C001696,2024-12-01,0
C001696,2025-01-01,0
C001696,2025-02-01,0
C001696,2025-03-01,0
C001696,2025-04-01,0
C001696,2025-05-01,0
C001696,2025-06-01,0
C001696,2025-07-01,0
C001696,2025-08-01,0
C001696,2025-09-01,0
C001696,2025-10-01,0
C001696,2025-11-01,0
C001696,2025-12-01,0
C001697,2023-01-01,0
C001697,2023-02-01,0
C001697,2023-03-01,0
C001697,2023-04-01,0
C001697,2023-05-01,0
C001697,2023-06-01,0
C001697,2023-07-01,0
C001697,2023-08-01,0
C001697,2023-09-01,0
C001697,2023-10-01,0
C001697,2023-11-01,0
C001697,2023-12-01,0
C001697,2024-01-01,0
C001697,2024-02-01,0
C001697,2024-03-01,0
C001697,2024-04-01,0
C001697,2024-05-01,0
C001697,2024-06-01,0
C001697,2024-07-01,0
C001697,2024-08-01,0
C001697,2024-09-01,0
C001697,2024-10-01,0
C001697,2024-11-01,0
C001697,2024-12-01,0
C001697,2025-01-01,0
C001697,2025-02-01,0
C001697,2025-03-01,0
C001697,2025-04-01,0
C001697,2025-05-01,0
C001697,2025-06-01,0
C001697,2025-07-01,0
C001697,2025-08-01,0
C001697,2025-09-01,0
C001697,2025-10-01,0
C001697,2025-11-01,0
C001697,2025-12-01,0
C001698,2023-01-01,0
C001698,2023-02-01,0
C001698,2023-03-01,0
C001698,2023-04-01,0
C001698,2023-05-01,0
C001698,2023-06-01,0
C001698,2023-07-01,0
C001698,2023-08-01,0
C001698,2023-09-01,0
C001698,2023-10-01,0
C001698,2023-11-01,0
C001698,2023-12-01,0
C001698,2024-01-01,0
C001698,2024-02-01,0
C001698,2024-03-01,0
C001698,2024-04-01,0
C001698,2024-05-01,0
C001698,2024-06-01,0
C001698,2024-07-01,0
C001698,2024-08-01,0
C001698,2024-09-01,0
C001698,2024-10-01,0
C001698,2024-11-01,0
C001698,2024-12-01,0
C001698,2025-01-01,0
C001698,2025-02-01,0
C001698,2025-03-01,0
C001698,2025-04-01,0
C001698,2025-05-01,0
C001698,2025-06-01,0
C001698,2025-07-01,0
C001698,2025-08-01,0
C001698,2025-09-01,0
C001698,2025-10-01,0
C001698,2025-11-01,0
C001698,2025-12-01,0
C001699,2023-01-01,0
C001699,2023-02-01,0
C001699,2023-03-01,0
C001699,2023-04-01,0
C001699,2023-05-01,0
C001699,2023-06-01,0
C001699,2023-07-01,0
C001699,2023-08-01,0
C001699,2023-09-01,0
C001699,2023-10-01,0
C001699,2023-11-01,0
C001699,2023-12-01,0
C001699,2024-01-01,0
C001699,2024-02-01,0
C001699,2024-03-01,0
C001699,2024-04-01,0
C001699,2024-05-01,0
C001699,2024-06-01,0
C001699,2024-07-01,0
C001699,2024-08-01,0
C001699,2024-09-01,0
C001699,2024-10-01,0
C001699,2024-11-01,0
C001699,2024-12-01,0
C001699,2025-01-01,0
C001699,2025-02-01,0
C001699,2025-03-01,0
C001699,2025-04-01,0
C001699,2025-05-01,0
C001699,2025-06-01,0
C001699,2025-07-01,0
C001699,2025-08-01,0
C001699,2025-09-01,0
C001699,2025-10-01,0
C001699,2025-11-01,0
C001699,2025-12-01,0
C001700,2023-01-01,0
C001700,2023-02-01,0
C001700,2023-03-01,0
C001700,2023-04-01,0
C001700,2023-05-01,0
C001700,2023-06-01,0
C001700,2023-07-01,0
C001700,2023-08-01,0
C001700,2023-09-01,0
C001700,2023-10-01,0
C001700,2023-11-01,0
C001700,2023-12-01,0
C001700,2024-01-01,0
C001700,2024-02-01,0
C001700,2024-03-01,0
C001700,2024-04-01,0
C001700,2024-05-01,0
C001700,2024-06-01,0
C001700,2024-07-01,0
C001700,2024-08-01,0
C001700,2024-09-01,0
C001700,2024-10-01,0
C001700,2024-11-01,0
C001700,2024-12-01,0
C001700,2025-01-01,0
C001700,2025-02-01,0
C001700,2025-03-01,0
C001700,2025-04-01,0
C001700,2025-05-01,0
C001700,2025-06-01,0
C001700,2025-07-01,0
C001700,2025-08-01,0
C001700,2025-09-01,0
C001700,2025-10-01,0
C001700,2025-11-01,0
C001700,2025-12-01,0
C001701,2023-01-01,0
C001701,2023-02-01,0
C001701,2023-03-01,0
C001701,2023-04-01,0
C001701,2023-05-01,0
C001701,2023-06-01,0
C001701,2023-07-01,0
C001701,2023-08-01,0
C001701,2023-09-01,0
C001701,2023-10-01,0
C001701,2023-11-01,0
C001701,2023-12-01,0
C001701,2024-01-01,0
C001701,2024-02-01,0
C001701,2024-03-01,0
C001701,2024-04-01,0
C001701,2024-05-01,0
C001701,2024-06-01,0
C001701,2024-07-01,0
C001701,2024-08-01,0
C001701,2024-09-01,0
C001701,2024-10-01,0
C001701,2024-11-01,0
C001701,2024-12-01,0
C001701,2025-01-01,0
C001701,2025-02-01,0
C001701,2025-03-01,0
C001701,2025-04-01,0
C001701,2025-05-01,0
C001701,2025-06-01,0
C001701,2025-07-01,0
C001701,2025-08-01,0
C001701,2025-09-01,0
C001701,2025-10-01,0
C001701,2025-11-01,0
C001701,2025-12-01,0
C001702,2023-01-01,0
C001702,2023-02-01,0
C001702,2023-03-01,0
C001702,2023-04-01,0
C001702,2023-05-01,0
C001702,2023-06-01,0
C001702,2023-07-01,0
C001702,2023-08-01,0
C001702,2023-09-01,0
C001702,2023-10-01,0
C001702,2023-11-01,0
C001702,2023-12-01,0
C001702,2024-01-01,0
C001702,2024-02-01,0
C001702,2024-03-01,0
C001702,2024-04-01,0
C001702,2024-05-01,0
C001702,2024-06-01,0
C001702,2024-07-01,0
C001702,2024-08-01,0
C001702,2024-09-01,0
C001702,2024-10-01,0
C001702,2024-11-01,0
C001702,2024-12-01,0
C001702,2025-01-01,0
C001702,2025-02-01,0
C001702,2025-03-01,0
C001702,2025-04-01,0
C001702,2025-05-01,0
C001702,2025-06-01,0
C001702,2025-07-01,0
C001702,2025-08-01,0
C001702,2025-09-01,0
C001702,2025-10-01,0
C001702,2025-11-01,0
C001702,2025-12-01,0
C001703,2023-01-01,0
C001703,2023-02-01,0
C001703,2023-03-01,0
C001703,2023-04-01,0
C001703,2023-05-01,0
C001703,2023-06-01,0
C001703,2023-07-01,0
C001703,2023-08-01,0
C001703,2023-09-01,0
C001703,2023-10-01,0
C001703,2023-11-01,0
C001703,2023-12-01,0
C001703,2024-01-01,0
C001703,2024-02-01,0
C001703,2024-03-01,0
C001703,2024-04-01,0
C001703,2024-05-01,0
C001703,2024-06-01,0
C001703,2024-07-01,0
C001703,2024-08-01,0
C001703,2024-09-01,0
C001703,2024-10-01,0
C001703,2024-11-01,0
C001703,2024-12-01,0
C001703,2025-01-01,0
C001703,2025-02-01,0
C001703,2025-03-01,0
C001703,2025-04-01,0
C001703,2025-05-01,0
C001703,2025-06-01,0
C001703,2025-07-01,0
C001703,2025-08-01,0
C001703,2025-09-01,0
C001703,2025-10-01,0
C001703,2025-11-01,0
C001703,2025-12-01,0
C001704,2023-01-01,0
C001704,2023-02-01,0
C001704,2023-03-01,0
C001704,2023-04-01,0
C001704,2023-05-01,0
C001704,2023-06-01,0
C001704,2023-07-01,0
C001704,2023-08-01,0
C001704,2023-09-01,0
C001704,2023-10-01,0
C001704,2023-11-01,0
C001704,2023-12-01,0
C001704,2024-01-01,0
C001704,2024-02-01,0
C001704,2024-03-01,1
C001705,2023-01-01,0
C001705,2023-02-01,0
C001705,2023-03-01,0
C001705,2023-04-01,0
C001705,2023-05-01,0
C001705,2023-06-01,0
C001705,2023-07-01,0
C001705,2023-08-01,0
C001705,2023-09-01,0
C001705,2023-10-01,0
C001705,2023-11-01,0
C001705,2023-12-01,0
C001705,2024-01-01,0
C001705,2024-02-01,0
C001705,2024-03-01,0
C001705,2024-04-01,0
C001705,2024-05-01,0
C001705,2024-06-01,0
C001705,2024-07-01,0
C001705,2024-08-01,0
C001705,2024-09-01,0
C001705,2024-10-01,0
C001705,2024-11-01,0
C001705,2024-12-01,0
C001705,2025-01-01,0
C001705,2025-02-01,0
C001705,2025-03-01,0
C001705,2025-04-01,0
C001705,2025-05-01,0
C001705,2025-06-01,0
C001705,2025-07-01,0
C001705,2025-08-01,0
C001705,2025-09-01,0
C001705,2025-10-01,0
C001705,2025-11-01,0
C001705,2025-12-01,0
C001706,2023-01-01,0
C001706,2023-02-01,0
C001706,2023-03-01,0
C001706,2023-04-01,0
C001706,2023-05-01,0
C001706,2023-06-01,0
C001706,2023-07-01,0
C001706,2023-08-01,0
C001706,2023-09-01,0
C001706,2023-10-01,0
C001706,2023-11-01,0
C001706,2023-12-01,0
C001706,2024-01-01,0
C001706,2024-02-01,0
C001706,2024-03-01,0
C001706,2024-04-01,0
C001706,2024-05-01,0
C001706,2024-06-01,0
C001706,2024-07-01,0
C001706,2024-08-01,0
C001706,2024-09-01,0
C001706,2024-10-01,0
C001706,2024-11-01,0
C001706,2024-12-01,0
C001706,2025-01-01,0
C001706,2025-02-01,0
C001706,2025-03-01,0
C001706,2025-04-01,0
C001706,2025-05-01,0
C001706,2025-06-01,0
C001706,2025-07-01,0
C001706,2025-08-01,0
C001706,2025-09-01,0
C001706,2025-10-01,0
C001706,2025-11-01,0
C001706,2025-12-01,0
C001707,2023-01-01,0
C001707,2023-02-01,0
C001707,2023-03-01,0
C001707,2023-04-01,0
C001707,2023-05-01,0
C001707,2023-06-01,0
C001707,2023-07-01,0
C001707,2023-08-01,0
C001707,2023-09-01,0
C001707,2023-10-01,0
C001707,2023-11-01,0
C001707,2023-12-01,0
C001707,2024-01-01,0
C001707,2024-02-01,0
C001707,2024-03-01,0
C001707,2024-04-01,0
C001707,2024-05-01,0
C001707,2024-06-01,0
C001707,2024-07-01,0
C001707,2024-08-01,0
C001707,2024-09-01,0
C001707,2024-10-01,0
C001707,2024-11-01,0
C001707,2024-12-01,0
C001707,2025-01-01,0
C001707,2025-02-01,0
C001707,2025-03-01,0
C001707,2025-04-01,0
C001707,2025-05-01,0
C001707,2025-06-01,0
C001707,2025-07-01,0
C001707,2025-08-01,0
C001707,2025-09-01,0
C001707,2025-10-01,0
C001707,2025-11-01,0
C001707,2025-12-01,0
C001708,2023-01-01,0
C001708,2023-02-01,0
C001708,2023-03-01,0
C001708,2023-04-01,0
C001708,2023-05-01,0
C001708,2023-06-01,0
C001708,2023-07-01,1
C001709,2023-01-01,0
C001709,2023-02-01,0
C001709,2023-03-01,0
C001709,2023-04-01,0
C001709,2023-05-01,0
C001709,2023-06-01,0
C001709,2023-07-01,0
C001709,2023-08-01,0
C001709,2023-09-01,0
C001709,2023-10-01,0
C001709,2023-11-01,0
C001709,2023-12-01,0
C001709,2024-01-01,0
C001709,2024-02-01,0
C001709,2024-03-01,0
C001709,2024-04-01,0
C001709,2024-05-01,0
C001709,2024-06-01,0
C001709,2024-07-01,1
C001710,2023-01-01,0
C001710,2023-02-01,0
C001710,2023-03-01,0
C001710,2023-04-01,0
C001710,2023-05-01,0
C001710,2023-06-01,0
C001710,2023-07-01,0
C001710,2023-08-01,0
C001710,2023-09-01,0
C001710,2023-10-01,0
C001710,2023-11-01,0
C001710,2023-12-01,0
C001710,2024-01-01,0
C001710,2024-02-01,0
C001710,2024-03-01,0
C001710,2024-04-01,0
C001710,2024-05-01,0
C001710,2024-06-01,0
C001710,2024-07-01,0
C001710,2024-08-01,0
C001710,2024-09-01,0
C001710,2024-10-01,0
C001710,2024-11-01,0
C001710,2024-12-01,0
C001710,2025-01-01,0
C001710,2025-02-01,0
C001710,2025-03-01,0
C001710,2025-04-01,0
C001710,2025-05-01,0
C001710,2025-06-01,0
C001710,2025-07-01,0
C001710,2025-08-01,0
C001710,2025-09-01,0
C001710,2025-10-01,0
C001710,2025-11-01,0
C001710,2025-12-01,0
C001711,2023-01-01,0
C001711,2023-02-01,0
C001711,2023-03-01,0
C001711,2023-04-01,0
C001711,2023-05-01,0
C001711,2023-06-01,0
C001711,2023-07-01,0
C001711,2023-08-01,0
C001711,2023-09-01,0
C001711,2023-10-01,0
C001711,2023-11-01,0
C001711,2023-12-01,0
C001711,2024-01-01,0
C001711,2024-02-01,0
C001711,2024-03-01,0
C001711,2024-04-01,0
C001711,2024-05-01,0
C001711,2024-06-01,0
C001711,2024-07-01,0
C001711,2024-08-01,0
C001711,2024-09-01,0
C001711,2024-10-01,0
C001711,2024-11-01,0
C001711,2024-12-01,0
C001711,2025-01-01,0
C001711,2025-02-01,0
C001711,2025-03-01,0
C001711,2025-04-01,0
C001711,2025-05-01,0
C001711,2025-06-01,0
C001711,2025-07-01,0
C001711,2025-08-01,0
C001711,2025-09-01,0
C001711,2025-10-01,0
C001711,2025-11-01,0
C001711,2025-12-01,0
C001712,2023-01-01,0
C001712,2023-02-01,0
C001712,2023-03-01,0
C001712,2023-04-01,0
C001712,2023-05-01,0
C001712,2023-06-01,0
C001712,2023-07-01,0
C001712,2023-08-01,0
C001712,2023-09-01,0
C001712,2023-10-01,0
C001712,2023-11-01,0
C001712,2023-12-01,0
C001712,2024-01-01,0
C001712,2024-02-01,0
C001712,2024-03-01,0
C001712,2024-04-01,0
C001712,2024-05-01,0
C001712,2024-06-01,0
C001712,2024-07-01,0
C001712,2024-08-01,0
C001712,2024-09-01,0
C001712,2024-10-01,0
C001712,2024-11-01,0
C001712,2024-12-01,0
C001712,2025-01-01,0
C001712,2025-02-01,0
C001712,2025-03-01,0
C001712,2025-04-01,0
C001712,2025-05-01,0
C001712,2025-06-01,0
C001712,2025-07-01,0
C001712,2025-08-01,0
C001712,2025-09-01,0
C001712,2025-10-01,0
C001712,2025-11-01,0
C001712,2025-12-01,0
C001713,2023-01-01,0
C001713,2023-02-01,0
C001713,2023-03-01,0
C001713,2023-04-01,0
C001713,2023-05-01,0
C001713,2023-06-01,0
C001713,2023-07-01,0
C001713,2023-08-01,0
C001713,2023-09-01,0
C001713,2023-10-01,0
C001713,2023-11-01,0
C001713,2023-12-01,0
C001713,2024-01-01,0
C001713,2024-02-01,0
C001713,2024-03-01,0
C001713,2024-04-01,0
C001713,2024-05-01,0
C001713,2024-06-01,0
C001713,2024-07-01,0
C001713,2024-08-01,0
C001713,2024-09-01,0
C001713,2024-10-01,0
C001713,2024-11-01,0
C001713,2024-12-01,0
C001713,2025-01-01,0
C001713,2025-02-01,0
C001713,2025-03-01,0
C001713,2025-04-01,0
C001713,2025-05-01,0
C001713,2025-06-01,0
C001713,2025-07-01,0
C001713,2025-08-01,0
C001713,2025-09-01,0
C001713,2025-10-01,0
C001713,2025-11-01,0
C001713,2025-12-01,0
C001714,2023-01-01,0
C001714,2023-02-01,0
C001714,2023-03-01,0
C001714,2023-04-01,0
C001714,2023-05-01,0
C001714,2023-06-01,0
C001714,2023-07-01,0
C001714,2023-08-01,0
C001714,2023-09-01,0
C001714,2023-10-01,0
C001714,2023-11-01,0
C001714,2023-12-01,0
C001714,2024-01-01,0
C001714,2024-02-01,0
C001714,2024-03-01,0
C001714,2024-04-01,0
C001714,2024-05-01,0
C001714,2024-06-01,0
C001714,2024-07-01,0
C001714,2024-08-01,0
C001714,2024-09-01,0
C001714,2024-10-01,0
C001714,2024-11-01,0
C001714,2024-12-01,0
C001714,2025-01-01,0
C001714,2025-02-01,0
C001714,2025-03-01,0
C001714,2025-04-01,0
C001714,2025-05-01,0
C001714,2025-06-01,0
C001714,2025-07-01,0
C001714,2025-08-01,0
C001714,2025-09-01,0
C001714,2025-10-01,0
C001714,2025-11-01,0
C001714,2025-12-01,0
C001715,2023-01-01,0
C001715,2023-02-01,0
C001715,2023-03-01,0
C001715,2023-04-01,0
C001715,2023-05-01,0
C001715,2023-06-01,0
C001715,2023-07-01,0
C001715,2023-08-01,0
C001715,2023-09-01,0
C001715,2023-10-01,0
C001715,2023-11-01,0
C001715,2023-12-01,0
C001715,2024-01-01,0
C001715,2024-02-01,0
C001715,2024-03-01,0
C001715,2024-04-01,0
C001715,2024-05-01,0
C001715,2024-06-01,0
C001715,2024-07-01,0
C001715,2024-08-01,1
C001716,2023-01-01,0
C001716,2023-02-01,0
C001716,2023-03-01,0
C001716,2023-04-01,0
C001716,2023-05-01,0
C001716,2023-06-01,0
C001716,2023-07-01,0
C001716,2023-08-01,1
C001717,2023-01-01,0
C001717,2023-02-01,0
C001717,2023-03-01,0
C001717,2023-04-01,0
C001717,2023-05-01,0
C001717,2023-06-01,0
C001717,2023-07-01,0
C001717,2023-08-01,0
C001717,2023-09-01,0
C001717,2023-10-01,0
C001717,2023-11-01,0
C001717,2023-12-01,0
C001717,2024-01-01,0
C001717,2024-02-01,0
C001717,2024-03-01,0
C001717,2024-04-01,0
C001717,2024-05-01,0
C001717,2024-06-01,0
C001717,2024-07-01,0
C001717,2024-08-01,0
C001717,2024-09-01,0
C001717,2024-10-01,0
C001717,2024-11-01,0
C001717,2024-12-01,0
C001717,2025-01-01,0
C001717,2025-02-01,0
C001717,2025-03-01,0
C001717,2025-04-01,0
C001717,2025-05-01,0
C001717,2025-06-01,0
C001717,2025-07-01,0
C001717,2025-08-01,0
C001717,2025-09-01,0
C001717,2025-10-01,0
C001717,2025-11-01,0
C001717,2025-12-01,0
C001718,2023-01-01,0
C001718,2023-02-01,0
C001718,2023-03-01,0
C001718,2023-04-01,0
C001718,2023-05-01,0
C001718,2023-06-01,0
C001718,2023-07-01,0
C001718,2023-08-01,0
C001718,2023-09-01,0
C001718,2023-10-01,0
C001718,2023-11-01,0
C001718,2023-12-01,0
C001718,2024-01-01,0
C001718,2024-02-01,0
C001718,2024-03-01,0
C001718,2024-04-01,0
C001718,2024-05-01,0
C001718,2024-06-01,0
C001718,2024-07-01,0
C001718,2024-08-01,0
C001718,2024-09-01,0
C001718,2024-10-01,0
C001718,2024-11-01,0
C001718,2024-12-01,0
C001718,2025-01-01,0
C001718,2025-02-01,0
C001718,2025-03-01,0
C001718,2025-04-01,0
C001718,2025-05-01,0
C001718,2025-06-01,0
C001718,2025-07-01,0
C001718,2025-08-01,0
C001718,2025-09-01,0
C001718,2025-10-01,0
C001718,2025-11-01,0
C001718,2025-12-01,0
C001719,2023-01-01,0
C001719,2023-02-01,0
C001719,2023-03-01,0
C001719,2023-04-01,0
C001719,2023-05-01,0
C001719,2023-06-01,0
C001719,2023-07-01,0
C001719,2023-08-01,0
C001719,2023-09-01,0
C001719,2023-10-01,0
C001719,2023-11-01,0
C001719,2023-12-01,0
C001719,2024-01-01,0
C001719,2024-02-01,0
C001719,2024-03-01,0
C001719,2024-04-01,0
C001719,2024-05-01,0
C001719,2024-06-01,0
C001719,2024-07-01,0
C001719,2024-08-01,0
C001719,2024-09-01,0
C001719,2024-10-01,0
C001719,2024-11-01,0
C001719,2024-12-01,0
C001719,2025-01-01,0
C001719,2025-02-01,0
C001719,2025-03-01,0
C001719,2025-04-01,0
C001719,2025-05-01,0
C001719,2025-06-01,0
C001719,2025-07-01,0
C001719,2025-08-01,0
C001719,2025-09-01,0
C001719,2025-10-01,0
C001719,2025-11-01,0
C001719,2025-12-01,0
C001720,2023-01-01,0
C001720,2023-02-01,0
C001720,2023-03-01,0
C001720,2023-04-01,0
C001720,2023-05-01,0
C001720,2023-06-01,0
C001720,2023-07-01,0
C001720,2023-08-01,0
C001720,2023-09-01,0
C001720,2023-10-01,0
C001720,2023-11-01,0
C001720,2023-12-01,0
C001720,2024-01-01,0
C001720,2024-02-01,0
C001720,2024-03-01,0
C001720,2024-04-01,0
C001720,2024-05-01,0
C001720,2024-06-01,0
C001720,2024-07-01,0
C001720,2024-08-01,0
C001720,2024-09-01,0
C001720,2024-10-01,0
C001720,2024-11-01,0
C001720,2024-12-01,0
C001720,2025-01-01,0
C001720,2025-02-01,0
C001720,2025-03-01,0
C001720,2025-04-01,0
C001720,2025-05-01,0
C001720,2025-06-01,0
C001720,2025-07-01,0
C001720,2025-08-01,0
C001720,2025-09-01,0
C001720,2025-10-01,0
C001720,2025-11-01,0
C001720,2025-12-01,0
C001721,2023-01-01,0
C001721,2023-02-01,0
C001721,2023-03-01,0
C001721,2023-04-01,0
C001721,2023-05-01,0
C001721,2023-06-01,0
C001721,2023-07-01,0
C001721,2023-08-01,0
C001721,2023-09-01,0
C001721,2023-10-01,0
C001721,2023-11-01,0
C001721,2023-12-01,0
C001721,2024-01-01,0
C001721,2024-02-01,0
C001721,2024-03-01,0
C001721,2024-04-01,0
C001721,2024-05-01,0
C001721,2024-06-01,0
C001721,2024-07-01,0
C001721,2024-08-01,0
C001721,2024-09-01,0
C001721,2024-10-01,0
C001721,2024-11-01,0
C001721,2024-12-01,0
C001721,2025-01-01,0
C001721,2025-02-01,0
C001721,2025-03-01,0
C001721,2025-04-01,0
C001721,2025-05-01,0
C001721,2025-06-01,0
C001721,2025-07-01,0
C001721,2025-08-01,0
C001721,2025-09-01,0
C001721,2025-10-01,0
C001721,2025-11-01,0
C001721,2025-12-01,0
C001722,2023-01-01,0
C001722,2023-02-01,0
C001722,2023-03-01,0
C001722,2023-04-01,0
C001722,2023-05-01,0
C001722,2023-06-01,0
C001722,2023-07-01,0
C001722,2023-08-01,0
C001722,2023-09-01,0
C001722,2023-10-01,0
C001722,2023-11-01,0
C001722,2023-12-01,0
C001722,2024-01-01,0
C001722,2024-02-01,0
C001722,2024-03-01,0
C001722,2024-04-01,0
C001722,2024-05-01,0
C001722,2024-06-01,0
C001722,2024-07-01,0
C001722,2024-08-01,0
C001722,2024-09-01,0
C001722,2024-10-01,0
C001722,2024-11-01,0
C001722,2024-12-01,0
C001722,2025-01-01,0
C001722,2025-02-01,0
C001722,2025-03-01,0
C001722,2025-04-01,0
C001722,2025-05-01,0
C001722,2025-06-01,0
C001722,2025-07-01,0
C001722,2025-08-01,0
C001722,2025-09-01,0
C001722,2025-10-01,0
C001722,2025-11-01,0
C001722,2025-12-01,0
C001723,2023-01-01,0
C001723,2023-02-01,0
C001723,2023-03-01,0
C001723,2023-04-01,0
C001723,2023-05-01,0
C001723,2023-06-01,0
C001723,2023-07-01,0
C001723,2023-08-01,0
C001723,2023-09-01,0
C001723,2023-10-01,0
C001723,2023-11-01,0
C001723,2023-12-01,0
C001723,2024-01-01,0
C001723,2024-02-01,0
C001723,2024-03-01,0
C001723,2024-04-01,0
C001723,2024-05-01,0
C001723,2024-06-01,0
C001723,2024-07-01,0
C001723,2024-08-01,0
C001723,2024-09-01,0
C001723,2024-10-01,0
C001723,2024-11-01,0
C001723,2024-12-01,0
C001723,2025-01-01,0
C001723,2025-02-01,0
C001723,2025-03-01,0
C001723,2025-04-01,0
C001723,2025-05-01,0
C001723,2025-06-01,0
C001723,2025-07-01,0
C001723,2025-08-01,0
C001723,2025-09-01,0
C001723,2025-10-01,0
C001723,2025-11-01,0
C001723,2025-12-01,0
C001724,2023-01-01,0
C001724,2023-02-01,0
C001724,2023-03-01,0
C001724,2023-04-01,0
C001724,2023-05-01,0
C001724,2023-06-01,0
C001724,2023-07-01,0
C001724,2023-08-01,0
C001724,2023-09-01,0
C001724,2023-10-01,0
C001724,2023-11-01,1
C001725,2023-01-01,0
C001725,2023-02-01,0
